Row ID,State,Postal Code,Region,Category,Sub_Category,Sales
2106,Florida,33437,South,Office_Supplies,Paper,15.552
2107,Texas,75150,Central,Office_Supplies,Binders,0.876
2108,California,92374,West,Office_Supplies,Paper,19.98
2109,California,92374,West,Office_Supplies,Binders,398.352
2110,California,92374,West,Office_Supplies,Art,5.04
2111,California,92374,West,Office_Supplies,Fasteners,17.45
2112,California,92374,West,Furniture,Chairs,323.136
2113,California,92374,West,Office_Supplies,Supplies,29.7
2114,California,92374,West,Technology,Phones,1295.84
2115,California,92374,West,Office_Supplies,Storage,46.84
2116,California,92374,West,Furniture,Bookcases,425.833
2117,New_York,14609,East,Furniture,Tables,209.67
2118,California,95207,West,Office_Supplies,Paper,159.88
2119,Washington,98105,West,Office_Supplies,Paper,5.28
2120,Washington,98105,West,Office_Supplies,Binders,895.92
2121,Florida,32174,South,Office_Supplies,Binders,2.808
2122,California,94086,West,Furniture,Chairs,215.976
2123,Michigan,48911,Central,Furniture,Bookcases,241.96
2124,Michigan,48911,Central,Office_Supplies,Labels,27.72
2125,Pennsylvania,19143,East,Office_Supplies,Envelopes,104.68
2126,Pennsylvania,19143,East,Technology,Phones,62.958
2127,Pennsylvania,19143,East,Technology,Accessories,86.376
2128,Pennsylvania,19134,East,Furniture,Furnishings,64.944
2129,Pennsylvania,19134,East,Office_Supplies,Paper,20.736
2130,New_Hampshire,3820,East,Office_Supplies,Appliances,33.28
2131,New_Hampshire,3820,East,Office_Supplies,Art,38.52
2132,New_Hampshire,3820,East,Furniture,Furnishings,139.86
2133,New_York,10011,East,Office_Supplies,Paper,19.65
2134,Pennsylvania,19134,East,Office_Supplies,Binders,152.991
2135,Pennsylvania,19134,East,Office_Supplies,Fasteners,10.584
2136,Pennsylvania,19134,East,Technology,Phones,94.92
2137,Texas,75051,Central,Furniture,Furnishings,14.76
2138,Texas,75051,Central,Office_Supplies,Binders,3.656
2139,New_York,10009,East,Office_Supplies,Paper,146.82
2140,New_York,11561,East,Office_Supplies,Binders,149.544
2141,New_York,11561,East,Office_Supplies,Supplies,17.14
2142,New_York,11561,East,Furniture,Tables,991.764
2143,Pennsylvania,19140,East,Office_Supplies,Paper,30.48
2144,Pennsylvania,19140,East,Technology,Phones,23.988
2145,Pennsylvania,19140,East,Office_Supplies,Fasteners,16.688
2146,Pennsylvania,17403,East,Furniture,Chairs,422.058
2147,Pennsylvania,17403,East,Office_Supplies,Binders,38.088
2148,Pennsylvania,17403,East,Office_Supplies,Storage,254.352
2149,California,94521,West,Furniture,Furnishings,43.31
2150,New_York,10035,East,Technology,Phones,84.95
2151,Texas,77840,Central,Furniture,Chairs,233.058
2152,Missouri,63116,Central,Technology,Accessories,111.79
2153,Massachusetts,2169,East,Office_Supplies,Paper,14.94
2154,New_York,10009,East,Office_Supplies,Binders,14.16
2155,Texas,75081,Central,Furniture,Furnishings,22.608
2156,California,90032,West,Office_Supplies,Fasteners,21.48
2157,Minnesota,55407,Central,Office_Supplies,Storage,501.81
2158,Minnesota,55407,Central,Office_Supplies,Storage,161.94
2159,Florida,32725,South,Office_Supplies,Art,17.856
2160,Illinois,60610,Central,Office_Supplies,Binders,8.808
2161,Ohio,45231,East,Furniture,Furnishings,79.384
2162,California,94601,West,Office_Supplies,Art,34.58
2163,California,95336,West,Office_Supplies,Paper,314.55
2164,Texas,78041,Central,Technology,Accessories,191.976
2165,Texas,78041,Central,Office_Supplies,Paper,8.288
2166,Texas,78041,Central,Furniture,Furnishings,139.92
2167,Texas,78041,Central,Office_Supplies,Art,15.872
2168,Texas,78041,Central,Office_Supplies,Binders,6.286
2169,Ohio,44240,East,Office_Supplies,Art,14.016
2170,Ohio,44240,East,Technology,Accessories,71.976
2171,Ohio,44240,East,Technology,Phones,107.982
2172,Texas,76903,Central,Furniture,Chairs,305.312
2173,California,94122,West,Office_Supplies,Binders,19.752
2174,Texas,77070,Central,Office_Supplies,Binders,9.264
2175,Texas,77041,Central,Office_Supplies,Storage,61.792
2176,Utah,84106,West,Office_Supplies,Paper,45.68
2177,Utah,84106,West,Office_Supplies,Paper,60.12
2178,Utah,84106,West,Office_Supplies,Binders,41.72
2179,Utah,84106,West,Office_Supplies,Paper,71.6
2180,New_York,10009,East,Office_Supplies,Binders,85.232
2181,New_York,10009,East,Office_Supplies,Labels,44.4
2182,New_York,10009,East,Furniture,Chairs,442.764
2183,New_York,10009,East,Technology,Machines,3999.95
2184,New_York,10009,East,Technology,Accessories,199.95
2185,New_York,10009,East,Furniture,Furnishings,63.68
2186,California,93905,West,Office_Supplies,Binders,54.896
2187,Alabama,35810,South,Technology,Accessories,29
2188,Indiana,47201,Central,Office_Supplies,Envelopes,70.08
2189,Indiana,47201,Central,Furniture,Furnishings,121.3
2190,Indiana,47201,Central,Technology,Phones,1454.49
2191,California,90049,West,Office_Supplies,Appliances,60.81
2192,Washington,98105,West,Office_Supplies,Binders,153.552
2193,Washington,98105,West,Office_Supplies,Appliances,65.34
2194,Washington,98105,West,Office_Supplies,Paper,123.92
2195,Washington,98105,West,Office_Supplies,Appliances,35.1
2196,Washington,98105,West,Technology,Accessories,44.75
2197,Tennessee,37918,South,Office_Supplies,Art,4.704
2198,Alabama,36116,South,Office_Supplies,Art,14.67
2199,Pennsylvania,19120,East,Office_Supplies,Paper,15.552
2200,Pennsylvania,19120,East,Office_Supplies,Paper,5.232
2201,Arkansas,72209,South,Furniture,Furnishings,22.2
2202,Arkansas,72209,South,Technology,Phones,881.93
2203,Washington,98103,West,Office_Supplies,Binders,6.096
2204,Washington,98103,West,Furniture,Furnishings,191.82
2205,Pennsylvania,17602,East,Furniture,Furnishings,20.104
2206,Tennessee,37620,South,Office_Supplies,Art,67.56
2207,Illinois,60505,Central,Office_Supplies,Binders,29.932
2208,Illinois,60505,Central,Technology,Phones,38.272
2209,New_York,10009,East,Office_Supplies,Art,16.52
2210,Connecticut,6824,East,Technology,Phones,832.93
2211,Connecticut,6824,East,Office_Supplies,Binders,43.8
2212,Michigan,48146,Central,Office_Supplies,Appliances,167.292
2213,New_York,10035,East,Furniture,Furnishings,27.42
2214,California,95123,West,Office_Supplies,Binders,1.44
2215,California,95123,West,Office_Supplies,Binders,61.776
2216,California,95123,West,Office_Supplies,Appliances,241.96
2217,California,95123,West,Furniture,Chairs,108.608
2218,Florida,32216,South,Office_Supplies,Art,2.816
2219,California,94110,West,Office_Supplies,Binders,9.984
2220,California,94110,West,Office_Supplies,Storage,14.98
2221,California,94110,West,Technology,Phones,1145.6
2222,Ohio,43302,East,Technology,Phones,485.94
2223,Ohio,43302,East,Office_Supplies,Art,37.376
2224,Ohio,43302,East,Furniture,Chairs,70.686
2225,Pennsylvania,19134,East,Office_Supplies,Paper,54.816
2226,Colorado,80122,West,Furniture,Bookcases,72.294
2227,Texas,78745,Central,Office_Supplies,Fasteners,2.896
2228,Texas,78745,Central,Technology,Phones,124.792
2229,New_York,10024,East,Furniture,Tables,330.588
2230,California,94122,West,Office_Supplies,Binders,673.568
2231,California,94122,West,Office_Supplies,Appliances,52.98
2232,Indiana,46350,Central,Furniture,Furnishings,526.45
2233,Illinois,60610,Central,Office_Supplies,Storage,228.92
2234,Oregon,97206,West,Technology,Phones,319.968
2235,Vermont,05408,East,Technology,Accessories,205.03
2236,Indiana,46203,Central,Office_Supplies,Storage,190.86
2237,Indiana,46203,Central,Office_Supplies,Art,24.32
2238,Utah,84604,West,Office_Supplies,Supplies,44.4
2239,Illinois,60610,Central,Furniture,Furnishings,44.4
2240,California,90049,West,Office_Supplies,Binders,1016.792
2241,California,90049,West,Office_Supplies,Binders,38.136
2242,Pennsylvania,19134,East,Technology,Phones,494.982
2243,California,91104,West,Office_Supplies,Storage,56.56
2244,California,91104,West,Office_Supplies,Art,5.56
2245,California,91104,West,Office_Supplies,Fasteners,9.02
2246,California,91104,West,Office_Supplies,Appliances,8.62
2247,California,91104,West,Technology,Phones,659.976
2248,California,90004,West,Office_Supplies,Paper,13.36
2249,California,90004,West,Office_Supplies,Binders,41.72
2250,California,90004,West,Office_Supplies,Binders,11.52
2251,California,90004,West,Office_Supplies,Appliances,541.44
2252,California,90004,West,Office_Supplies,Paper,19.44
2253,California,92105,West,Office_Supplies,Paper,143.7
2254,California,94110,West,Office_Supplies,Appliances,43.26
2255,California,94110,West,Office_Supplies,Appliances,43.56
2256,Maine,4401,East,Technology,Phones,437.85
2257,Maine,4401,East,Furniture,Furnishings,109.48
2258,California,94122,West,Furniture,Chairs,1212.96
2259,California,94122,West,Office_Supplies,Paper,18.54
2260,California,92024,West,Office_Supplies,Fasteners,5
2261,California,92024,West,Technology,Accessories,371.97
2262,New_York,10035,East,Technology,Accessories,166.24
2263,Virginia,22204,South,Furniture,Bookcases,359.97
2264,Georgia,30318,South,Technology,Accessories,499.98
2265,Georgia,30318,South,Office_Supplies,Paper,5.28
2266,Georgia,30318,South,Office_Supplies,Binders,8.26
2267,North_Carolina,28110,South,Office_Supplies,Paper,7.968
2268,Washington,98115,West,Office_Supplies,Paper,12.96
2269,New_York,14609,East,Office_Supplies,Paper,6.48
2270,New_York,14609,East,Office_Supplies,Binders,6.984
2271,Florida,33180,South,Office_Supplies,Art,47.96
2272,Washington,98105,West,Office_Supplies,Storage,199.74
2273,California,94122,West,Furniture,Furnishings,435.26
2274,California,94122,West,Technology,Copiers,1119.984
2275,California,90036,West,Furniture,Tables,143.432
2276,California,90036,West,Furniture,Chairs,122.352
2277,Mississippi,38671,South,Office_Supplies,Storage,306.2
2278,Mississippi,38671,South,Furniture,Tables,85.98
2279,Mississippi,38671,South,Technology,Accessories,223.96
2280,Washington,98115,West,Furniture,Chairs,97.568
2281,Washington,98115,West,Furniture,Chairs,614.272
2282,Washington,98115,West,Furniture,Bookcases,199.98
2283,Connecticut,6457,East,Office_Supplies,Paper,48.16
2284,Indiana,47362,Central,Technology,Phones,23.92
2285,Indiana,47362,Central,Office_Supplies,Appliances,60.69
2286,Tennessee,37130,South,Office_Supplies,Paper,14.352
2287,Virginia,24153,South,Office_Supplies,Appliances,35.04
2288,Ohio,43615,East,Office_Supplies,Appliances,17.48
2289,California,90032,West,Office_Supplies,Art,16.4
2290,Washington,98115,West,Furniture,Tables,892.98
2291,Georgia,31907,South,Technology,Phones,287.97
2292,Georgia,31907,South,Furniture,Furnishings,595.38
2293,Georgia,31907,South,Office_Supplies,Paper,12.96
2294,New_York,10009,East,Technology,Phones,4.95
2295,Connecticut,6457,East,Furniture,Furnishings,181.95
2296,New_York,10011,East,Office_Supplies,Paper,13.52
2297,New_York,10011,East,Furniture,Furnishings,259.7
2298,New_York,10011,East,Technology,Phones,42.95
2299,New_York,10011,East,Technology,Accessories,1399.93
2300,New_York,10011,East,Technology,Phones,503.96
2301,Michigan,48640,Central,Office_Supplies,Binders,12.72
2302,Michigan,48640,Central,Office_Supplies,Binders,11.52
2303,Georgia,31907,South,Technology,Accessories,316
2304,Georgia,30076,South,Furniture,Chairs,723.92
2305,Georgia,30076,South,Office_Supplies,Paper,106.32
2306,Illinois,60623,Central,Furniture,Bookcases,141.372
2307,Texas,77041,Central,Office_Supplies,Paper,27.216
2308,New_York,10009,East,Technology,Accessories,390.75
2309,Arizona,85345,West,Furniture,Chairs,280.792
2310,Arizona,85345,West,Office_Supplies,Storage,68.448
2311,Arizona,85345,West,Office_Supplies,Art,88.04
2312,Arizona,85345,West,Office_Supplies,Art,15.872
2313,Arizona,85345,West,Office_Supplies,Storage,215.592
2314,South_Dakota,57103,Central,Office_Supplies,Labels,14.62
2315,South_Dakota,57103,Central,Office_Supplies,Appliances,416.32
2316,South_Dakota,57103,Central,Office_Supplies,Binders,43
2317,South_Dakota,57103,Central,Furniture,Chairs,182.94
2318,South_Dakota,57103,Central,Office_Supplies,Binders,60.83
2319,South_Dakota,57103,Central,Technology,Accessories,389.97
2320,Virginia,23223,South,Office_Supplies,Appliances,194.32
2321,Washington,98115,West,Technology,Accessories,265.93
2322,Kentucky,42420,South,Office_Supplies,Binders,94.74
2323,Kentucky,42420,South,Office_Supplies,Binders,60.64
2324,Kentucky,42420,South,Office_Supplies,Binders,76.3
2325,Kentucky,42420,South,Office_Supplies,Binders,364.8
2326,New_York,10035,East,Office_Supplies,Binders,79.872
2327,New_York,10035,East,Furniture,Bookcases,46.384
2328,New_York,10035,East,Office_Supplies,Paper,12.96
2329,Colorado,80525,West,Office_Supplies,Envelopes,14.352
2330,Pennsylvania,19140,East,Furniture,Furnishings,547.136
2331,California,90004,West,Office_Supplies,Storage,41.96
2332,California,90004,West,Office_Supplies,Paper,41.7
2333,Indiana,47905,Central,Office_Supplies,Paper,277.4
2334,Indiana,47905,Central,Office_Supplies,Paper,5.78
2335,Tennessee,37042,South,Office_Supplies,Appliances,69.216
2336,Connecticut,6824,East,Office_Supplies,Envelopes,10.86
2337,Connecticut,6824,East,Office_Supplies,Appliances,426.79
2338,New_York,10009,East,Office_Supplies,Paper,25.92
2339,New_York,10009,East,Office_Supplies,Paper,45.92
2340,Ohio,43229,East,Office_Supplies,Art,10.72
2341,Georgia,31088,South,Office_Supplies,Art,41.86
2342,Massachusetts,2038,East,Furniture,Furnishings,63.2
2343,Massachusetts,2038,East,Technology,Accessories,113.97
2344,Illinois,60623,Central,Office_Supplies,Storage,123.552
2345,Wisconsin,53209,Central,Office_Supplies,Appliances,490.32
2346,Texas,78207,Central,Office_Supplies,Paper,70.08
2347,Texas,78207,Central,Office_Supplies,Binders,1.272
2348,Texas,78207,Central,Furniture,Tables,557.585
2349,California,90032,West,Office_Supplies,Binders,9.024
2350,California,90032,West,Office_Supplies,Binders,69.456
2351,California,90032,West,Office_Supplies,Paper,10.86
2352,California,90032,West,Office_Supplies,Appliances,79.47
2353,California,90032,West,Office_Supplies,Art,10.08
2354,California,94122,West,Furniture,Bookcases,1552.831
2355,California,94122,West,Office_Supplies,Binders,137.24
2356,California,94122,West,Technology,Accessories,36.51
2357,California,94122,West,Technology,Machines,239.976
2358,New_York,10024,East,Furniture,Tables,1579.746
2359,New_York,10024,East,Furniture,Tables,1071.576
2360,New_York,10024,East,Furniture,Tables,613.908
2361,New_York,10024,East,Office_Supplies,Paper,34.86
2362,New_York,10024,East,Office_Supplies,Paper,155.04
2363,Ohio,43229,East,Office_Supplies,Binders,13.71
2364,Virginia,22980,South,Furniture,Furnishings,127.88
2365,Virginia,22980,South,Office_Supplies,Appliances,160.32
2366,Virginia,22980,South,Office_Supplies,Binders,46
2367,California,95823,West,Furniture,Chairs,120.712
2368,Maryland,20735,East,Office_Supplies,Paper,23.12
2369,Ohio,45014,East,Furniture,Furnishings,532.704
2370,Ohio,45014,East,Office_Supplies,Art,4.912
2371,Rhode_Island,2886,East,Technology,Accessories,252
2372,Illinois,60505,Central,Furniture,Furnishings,60.288
2373,Illinois,60505,Central,Office_Supplies,Fasteners,2.632
2374,Illinois,60505,Central,Office_Supplies,Paper,23.688
2375,Illinois,60505,Central,Furniture,Chairs,253.372
2376,Georgia,30080,South,Office_Supplies,Fasteners,5.67
2377,Ohio,43229,East,Office_Supplies,Binders,76.776
2378,Ohio,43229,East,Office_Supplies,Supplies,9.184
2379,California,91360,West,Office_Supplies,Paper,32.75
2380,Ohio,44052,East,Office_Supplies,Fasteners,7.216
2381,Ohio,44052,East,Office_Supplies,Paper,49.568
2382,Ohio,44052,East,Furniture,Furnishings,54.712
2383,California,93727,West,Office_Supplies,Appliances,176.04
2384,California,93727,West,Office_Supplies,Art,16.02
2385,California,93727,West,Office_Supplies,Binders,185.92
2386,California,93727,West,Technology,Phones,211.168
2387,California,93727,West,Technology,Copiers,479.984
2388,California,92105,West,Office_Supplies,Fasteners,7.86
2389,California,92105,West,Office_Supplies,Binders,24.448
2390,New_York,10009,East,Office_Supplies,Paper,6.48
2391,New_York,10009,East,Office_Supplies,Paper,41.86
2392,New_York,10009,East,Technology,Accessories,1619.91
2393,New_York,10009,East,Furniture,Furnishings,113.92
2394,Massachusetts,2148,East,Office_Supplies,Art,39.68
2395,New_York,10035,East,Technology,Accessories,37.6
2396,New_York,10035,East,Technology,Accessories,59.9
2397,New_York,10035,East,Office_Supplies,Paper,37
2398,California,94109,West,Office_Supplies,Labels,5.76
2399,California,94109,West,Office_Supplies,Art,16.68
2400,South_Carolina,29501,South,Office_Supplies,Storage,628.81
2401,South_Carolina,29501,South,Office_Supplies,Storage,56.45
2402,Missouri,65807,Central,Office_Supplies,Storage,94.2
2403,Missouri,65807,Central,Office_Supplies,Envelopes,28.4
2404,Texas,77340,Central,Furniture,Bookcases,956.6648
2405,California,90045,West,Technology,Accessories,1115.91
2406,California,90045,West,Technology,Phones,128.744
2407,California,90045,West,Technology,Phones,79.92
2408,California,94122,West,Office_Supplies,Art,24.2
2409,California,94122,West,Technology,Phones,359.976
2410,California,94122,West,Furniture,Furnishings,211.84
